p_noise,score,label,round
0.25,-0.6493867988844744,-1,108
0.125,-0.10762115415649143,-1,108
0.0625,0.3528331899278774,1,108
0.09375,0.10245322041274729,1,108
0.109375,-0.007252461241568087,-1,108
0.1015625,0.046388657636978525,1,108
0.10546875,0.01927084126828338,1,108
0.107421875,0.005935576256625996,1,108
0.1083984375,-0.0006767589131182472,-1,108
0.10791015625,0.0026248187133461887,1,108
0.108154296875,0.0009728837686699965,1,108
0.1082763671875,0.00014777606455296244,1,108
0.10833740234375,-0.00026456299389110427,-1,108
0.108306884765625,-5.8411359719734435e-05,-1,108
0.1082916259765625,4.467787832274084e-05,1,108
0.10829925537109375,-6.867859181136637e-06,-1,108
0.10829544067382812,1.890472994525716e-05,1,108
0.10829734802246094,6.018365475979337e-06,1,108
0.10829830169677734,-4.247643283772362e-07,-1,108
0.10829782485961914,2.7967962044073147e-06,1,108
0.0,1.027328834063108,1,112
0.5,-1.0452847028571661,-1,112
0.25,-0.7034041812425711,-1,112
0.125,-0.14359689588262758,-1,112
0.0625,0.34192749036216785,1,112
0.09375,0.077521082422354,1,112
0.109375,-0.03806861176893861,-1,112
0.1015625,0.018422596320326168,1,112
0.10546875,-0.010143075444730254,-1,112
0.103515625,0.004059019362862015,1,112
0.1044921875,-0.0030621224118123624,-1,112
0.10400390625,0.0004934135443719345,1,112
0.104248046875,-0.0012856117477189066,-1,112
0.1041259765625,-0.0003964136074292579,-1,112
0.10406494140625,4.842131986770859e-05,1,112
0.104095458984375,-0.00017401580316067644,-1,112
0.1040802001953125,-6.2802156838071e-05,-1,112
0.10407257080078125,-7.19164732632116e-06,-1,112
0.10406875610351562,2.061452905510741e-05,1,112
0.10407066345214844,6.711364060940639e-06,1,112
0.10407161712646484,-2.4016083322031534e-07,-1,112
0.10407114028930664,3.23559681358887e-06,1,112
0.0,1.0132678984627237,1,116
0.5,-1.0611248369359627,-1,116
0.25,-0.6867263449814558,-1,116
0.125,-0.11734775586178947,-1,116
0.0625,0.35842972250437954,1,116
0.09375,0.1008622199166136,1,116
0.109375,-0.012850905162464787,-1,116
0.1015625,0.042815801730482494,1,116
0.10546875,0.01468978071778193,1,116
0.107421875,0.0008468643663008812,1,116
0.1083984375,-0.006020089942032625,-1,116
0.10791015625,-0.0025911393832269702,-1,116
0.107666015625,-0.0008732703099378902,-1,116
0.1075439453125,-1.348631635811337e-05,-1,116
0.10748291015625,0.0004166181708094019,1,116
0.107513427734375,0.00020154821593809658,1,116
0.1075286865234375,9.402652225065644e-05,1,116
0.10753631591796875,4.026899609610446e-05,1,116
0.10754013061523438,1.3391063161449779e-05,1,116
0.10754203796386719,-4.7695775329259504e-08,-1,116
0.10754108428955078,6.671666399116205e-06,1,116
0.10754156112670898,3.3119809885739926e-06,1,116
0.0,1.0477552162933086,1,120
0.5,-1.038721564595927,-1,120
0.25,-0.6203394807732348,-1,120
0.125,-0.053596536004411055,-1,120
0.0625,0.41121330944264933,1,120
0.09375,0.16001176245030813,1,120
0.109375,0.04881501518908604,1,120
