p_noise,score,label,round
0.47855567932128906,1.1061648004240254e-06,1,48
0.47855663299560547,-1.0733498465587132e-06,-1,48
0.47855615615844727,1.640747671061149e-08,1,48
0.0,1.1585986645008144,1,52
0.5,-0.022429846735809722,-1,52
0.25,0.5680844088825034,1,52
0.375,0.2728272810733463,1,52
0.4375,0.12519871716876807,1,52
0.46875,0.05138443521647962,1,52
0.484375,0.014477294240335059,1,52
0.4921875,-0.0039762762477373315,-1,52
0.48828125,0.005250508996298864,1,52
0.490234375,0.0006371163742804331,1,52
0.4912109375,-0.0016695799367285602,-1,52
0.49072265625,-0.0005162317812235084,-1,52
0.490478515625,6.044229652824029e-05,1,52
0.4906005859375,-0.0002278947423477451,-1,52
0.49053955078125,-8.372622290919729e-05,-1,52
0.490509033203125,-1.1641963190811566e-05,-1,52
0.4904937744140625,2.4400166668936407e-05,1,52
0.49050140380859375,6.379101739728554e-06,1,52
0.4905052185058594,-2.631430724875372e-06,-1,52
0.49050331115722656,1.8738355065384127e-06,1,52
0.49050426483154297,-3.7879760994563583e-07,-1,52
0.49050378799438477,7.475189487404776e-07,1,52
0.0,0.8026967149302928,1,56
0.5,-0.25154815017946097,-1,56
0.25,0.2755742823754159,1,56
0.375,0.01201306609797781,1,56
0.4375,-0.11976754204074158,-1,56
0.40625,-0.053877237971380554,-1,56
0.390625,-0.02093208593670215,-1,56
0.3828125,-0.004459509919361615,-1,56
0.37890625,0.003776778089308541,1,56
0.380859375,-0.0003413659150266479,-1,56
0.3798828125,0.0017177060871405025,1,56
0.38037109375,0.0006881700860572604,1,56
0.380615234375,0.00017340208551530623,1,56
0.3807373046875,-8.398191475555983e-05,-1,56
0.38067626953125,4.471008537954013e-05,1,56
0.380706787109375,-1.9635914687343714e-05,-1,56
0.3806915283203125,1.2537085345432075e-05,1,56
0.38069915771484375,-3.5494146706227525e-06,-1,56
0.3806953430175781,4.493835336960572e-06,1,56
0.38069725036621094,4.722103328358429e-07,1,56
0.38069820404052734,-1.5386021687824325e-06,-1,56
0.38069772720336914,-5.331959178622725e-07,-1,56
0.0,1.137157233977152,1,60
0.5,-0.1877061186190292,-1,60
0.25,0.47472555767906277,1,60
0.375,0.14350971953001612,1,60
0.4375,-0.022098199544506425,-1,60
0.40625,0.060705759992755404,1,60
0.421875,0.019303780224124267,1,60
0.4296875,-0.0013972096601899686,-1,60
0.42578125,0.008953285281966927,1,60
0.427734375,0.0037780378108880353,1,60
0.4287109375,0.0011904140753489223,1,60
0.42919921875,-0.00010339779242052316,-1,60
0.428955078125,0.0005435081414644216,1,60
0.4290771484375,0.00022005517452261536,1,60
0.42913818359375,5.832869105071303e-05,1,60
0.429168701171875,-2.2534550685016086e-05,-1,60
0.4291534423828125,1.789707018273745e-05,1,60
0.42916107177734375,-2.3187402509172728e-06,-1,60
0.4291572570800781,7.78916496591009e-06,1,60
0.42915916442871094,2.7352123574964082e-06,1,60
0.42916011810302734,2.0823605284547853e-07,1,60
0.42916059494018555,-1.0552520992579417e-06,-1,60
0.0,1.0748180801112814,1,64
0.5,-0.0669053610246515,-1,64
0.25,0.503956359543315,1,64
0.375,0.21852549925933173,1,64
0.4375,0.07581006911734045,1,64
0.46875,0.004452354046344809,1,64
0.484375,-0.03122650348915368,-1,64
0.4765625,-0.013387074721404879,-1,64
0.47265625,-0.004467360337529813,-1,64
0.470703125,-7.5031455935015146e-06,-1,64
0.4697265625,0.0022224254503757646,1,64
0.47021484375,0.0011074611523913536,1,64
0.470458984375,0.000549979003398926,1,64
0.4705810546875,0.0002712379289029343,1,64
0.47064208984375,0.0001318673916552715,1,64
0.470672607421875,6.218212303132908e-05,1,64
0.4706878662109375,2.7339488718913785e-05,1,64
0.47069549560546875,9.918171563150224e-06,1,64
0.4706993103027344,1.2075129851574218e-06,1,64
0.4707012176513672,-3.1478163045051133e-06,-1,64
0.4707002639770508,-9.701516596738458e-07,-1,64
0.4706997871398926,1.1868066307485492e-07,1,64
0.0,1.3840776177996363,1,68
0.5,0.08284075447103323,1,68
0.75,-0.5677776771932681,-1,68
0.625,-0.24246846136111677,-1,68
0.5625,-0.07981385344504122,-1,68
0.53125,0.0015134505129961173,1,68
0.546875,-0.03915020146602233,-1,68
0.5390625,-0.01881837547651255,-1,68
0.53515625,-0.008652462481758105,-1,68
0.533203125,-0.003569505984380106,-1,68
0.5322265625,-0.0010280277356917722,-1,68
0.53173828125,0.00024271138865161745,1,68
0.531982421875,-0.00039265817352052146,-1,68
0.5318603515625,-7.497339243367485e-05,-1,68
0.53179931640625,8.386899810908233e-05,1,68
0.531829833984375,4.447802838258852e-06,1,68
0.5318450927734375,-3.5262794798152086e-05,-1,68
0.5318374633789062,-1.5407495980390706e-05,-1,68
0.5318336486816406,-5.479846571398994e-06,-1,68
0.5318317413330078,-5.160218674582495e-07,-1,68
0.5318307876586914,1.965890485289279e-06,1,68
0.5318312644958496,7.249343088044924e-07,1,68
0.0,0.8281079951542489,1,72
0.5,-0.20218966198974653,-1,72
0.25,0.3129591665822522,1,72
0.375,0.055384752296252726,1,72
0.4375,-0.0734024548467469,-1,72
0.40625,-0.009008851275247087,-1,72
0.390625,0.023187950510502153,1,72
0.3984375,0.007089549617627311,1,72
0.40234375,-0.0009596508288094441,-1,72
0.400390625,0.0030649493944094885,1,72
0.4013671875,0.0010526492828006884,1,72
0.40185546875,4.6499226994622944e-05,1,72
0.402099609375,-0.0004565758009069665,-1,72
0.4019775390625,-0.00020503828695606074,-1,72
0.40191650390625,-7.926952998138503e-05,-1,72
0.401885986328125,-1.6385151493825134e-05,-1,72
0.4018707275390625,1.5057037751509128e-05,1,72
0.40187835693359375,-6.640568703808469e-07,-1,72
0.4018745422363281,7.1964904408972075e-06,1,72
0.40187644958496094,3.266216784370002e-06,1,72
0.40187740325927734,1.3010799579937782e-06,1,72
0.40187788009643555,3.185115429182872e-07,1,72
0.0,1.3671424318032346,1,76
0.5,-0.004789477795631214,-1,76
0.25,0.6811764770038022,1,76
0.375,0.33819349960408607,1,76
0.4375,0.16670201090422743,1,76
0.46875,0.08095626655429866,1,76
0.484375,0.03808339437933417,1,76
0.4921875,0.016646958291851588,1,76
0.49609375,0.005928740248110298,1,76
0.498046875,0.0005696312262393199,1,76
0.4990234375,-0.002109923284695503,-1,76
0.49853515625,-0.0007701460292286466,-1,76
0.498291015625,-0.00010025740149455231,-1,76
0.4981689453125,0.00023468691237260586,1,76
0.49822998046875,6.721475543947086e-05,1,76
0.498260498046875,-1.6521323027207657e-05,-1,76
0.4982452392578125,2.534671620590956e-05,1,76
0.49825286865234375,4.412696589239928e-06,1,76
0.4982566833496094,-6.054313219205909e-06,-1,76
0.49825477600097656,-8.20808314871968e-07,-1,76
0.49825382232666016,1.7959441369619356e-06,1,76
0.49825429916381836,4.875679109339615e-07,1,76
0.0,1.1477945858799872,1,80
0.5,-0.025100238999321123,-1,80
0.25,0.5613471734403352,1,80
0.375,0.26812346722050706,1,80
0.4375,0.12151161411059275,1,80
0.46875,0.04820568755563648,1,80
0.484375,0.011552724278158344,1,80
0.4921875,-0.006773757360581278,-1,80
0.48828125,0.0023894834587885327,1,80
0.490234375,-0.002192136950896151,-1,80
0.4892578125,9.867325394652404e-05,1,80
0.48974609375,-0.0010467318484757016,-1,80
0.489501953125,-0.0004740292972646998,-1,80
0.4893798828125,-0.00018767802165897685,-1,80
0.48931884765625,-4.450238385711458e-05,-1,80
0.489288330078125,2.7085435045259842e-05,1,80
0.4893035888671875,-8.70847440648248e-06,-1,80
0.48929595947265625,9.188480319277659e-06,1,80
0.4892997741699219,2.40002957063723e-07,1,80
0.4893016815185547,-4.234235724487334e-06,-1,80
0.4893007278442383,-1.997116384266917e-06,-1,80
0.4893002510070801,-8.785567138236416e-07,-1,80
0.0,1.2540537037860735,1,84
0.5,0.0029851808330818574,1,84
0.75,-0.6225490806434137,-1,84
0.625,-0.30978194990516617,-1,84
0.5625,-0.15339838453604204,-1,84
0.53125,-0.07520660185148031,-1,84
0.515625,-0.036110710509198896,-1,84
0.5078125,-0.016562764838059074,-1,84
0.50390625,-0.006788792002488497,-1,84
0.501953125,-0.001901805584703764,-1,84
0.5009765625,0.0005416876241890467,1,84
0.50146484375,-0.0006800589802575807,-1,84
0.501220703125,-6.918567803393394e-05,-1,84
0.5010986328125,0.00023625097307733434,1,84
0.50115966796875,8.353264752214429e-05,1,84
0.501190185546875,7.173484743772107e-06,1,84
0.5012054443359375,-3.1006096645525005e-05,-1,84
0.5011978149414062,-1.1916305950654404e-05,-1,84
0.5011940002441406,-2.3714106036631932e-06,-1,84
0.5011920928955078,2.401037070054457e-06,1,84
0.5011930465698242,1.4813233306654183e-08,1,84
0.5011935234069824,-1.1782986848452026e-06,-1,84
0.0,0.4683190613323016,1,88
0.5,-0.3945672401288136,-1,88
0.25,0.03687591060174422,1,88
0.375,-0.17884566476353458,-1,88
0.3125,-0.07098487708089518,-1,88
0.28125,-0.01705448323957537,-1,88
0.265625,0.009910713681084315,1,88
0.2734375,-0.0035718847792456376,-1,88
0.26953125,0.003169414450919339,1,88
0.271484375,-0.00020123516416359344,-1,88
0.2705078125,0.0014840896433785389,1,88
0.27099609375,0.0006414272396075837,1,88
0.271240234375,0.00022009603772255026,1,88
0.2713623046875,9.430436779700457e-06,1,88
0.27142333984375,-9.590236369172445e-05,-1,88
0.271392822265625,-4.323596345634506e-05,-1,88
0.2713775634765625,-1.6902763338544347e-05,-1,88
0.27136993408203125,-3.7361632794219446e-06,-1,88
0.2713661193847656,2.847136750361301e-06,1,88
0.27136802673339844,-4.445132644192995e-07,-1,88
0.27136707305908203,1.201311742304867e-06,1,88
0.27136754989624023,3.78399239053806e-07,1,88
0.0,1.242907197762684,1,92
0.5,0.02392248818357201,1,92
0.75,-0.5855698666059841,-1,92
0.625,-0.2808236892112056,-1,92
0.5625,-0.12845060051381685,-1,92
0.53125,-0.0522640561651222,-1,92
0.515625,-0.014170783990774538,-1,92
0.5078125,0.004875852096398736,1,92
0.51171875,-0.004647465947188012,-1,92
0.509765625,0.0001141930746053621,1,92
0.5107421875,-0.002266636436291325,-1,92
0.51025390625,-0.0010762216808428704,-1,92
0.510009765625,-0.00048101430311886517,-1,92
0.5098876953125,-0.00018341061425664051,-1,92
0.50982666015625,-3.460876982575023e-05,-1,92
0.509796142578125,3.979215239002798e-05,1,92
0.5098114013671875,2.5916912820278526e-06,1,92
0.5098190307617188,-1.600853927197221e-05,-1,92
0.5098152160644531,-6.708423994972179e-06,-1,92
0.5098133087158203,-2.058366356694208e-06,-1,92
0.5098123550415039,2.6666246299988927e-07,1,92
0.5098128318786621,-8.958519468471593e-07,-1,92
0.0,0.8673468085539842,1,96
0.5,-0.1930990371599095,-1,96
0.25,0.33712388569703733,1,96
0.375,0.0720124242685638,1,96
0.4375,-0.06054330644567285,-1,96
0.40625,0.005734558911445697,1,96
0.421875,-0.027404373767113466,-1,96
0.4140625,-0.010834907427833551,-1,96
0.41015625,-0.002550174258193927,-1,96
0.408203125,0.0015921923266251081,1,96
0.4091796875,-0.0004789909657840763,-1,96
0.40869140625,0.00055660068042096,1,96
0.408935546875,3.880485731833083e-05,1,96
0.4090576171875,-0.00022009305423287273,-1,96
0.40899658203125,-9.064409845760402e-05,-1,96
0.408966064453125,-2.5919620569414548e-05,-1,96
0.4089508056640625,6.4426183745691645e-06,1,96
0.40895843505859375,-9.738501097089625e-06,-1,96
0.4089546203613281,-1.6479413613712524e-06,-1,96
0.4089527130126953,2.3973385063769115e-06,1,96
0.4089536666870117,3.7469857261385187e-07,1,96
0.4089541435241699,-6.366213947117672e-07,-1,96
0.0,0.7736285182059759,1,100
0.5,-0.2605964522623243,-1,100
0.25,0.25651603297182546,1,100
0.375,-0.0020402096452492025,-1,100
0.3125,0.1272379116632878,1,100
0.34375,0.06259885100901896,1,100
0.359375,0.030279320681885213,1,100
0.3671875,0.014119555518317783,1,100
0.37109375,0.006039672936533513,1,100
0.373046875,0.0019997316456423775,1,100
0.3740234375,-2.0238999803634528e-05,-1,100
0.37353515625,0.0009897463229195935,1,100
0.373779296875,0.0004847536615575354,1,100
0.3739013671875,0.00023225733087706146,1,100
0.37396240234375,0.00010600916553671347,1,100
0.373992919921875,4.288508286665049e-05,1,100
0.3740081787109375,1.1323041531063893e-05,1,100
0.37401580810546875,-4.457979136285317e-06,-1,100
0.3740119934082031,3.432531197722355e-06,1,100
0.37401390075683594,-5.127239690594365e-07,-1,100
0.37401294708251953,1.4599036139983923e-06,1,100
0.37401342391967773,4.735898226915225e-07,1,100
0.0,0.6288870955227472,1,104
0.5,-0.3380036766971678,-1,104
0.25,0.14544170941278955,1,104
0.375,-0.09628098364218896,-1,104
0.3125,0.024580362885300078,1,104
0.34375,-0.03585031037844488,-1,104
0.328125,-0.0056349737465717364,-1,104
0.3203125,0.009472694569364393,1,104
0.32421875,0.001918860411395773,1,104
0.326171875,-0.0018580566675876486,-1,104
0.3251953125,3.0401871904617295e-05,1,104
0.32568359375,-0.0009138273978421818,-1,104
0.325439453125,-0.0004417127629694484,-1,104
0.3253173828125,-0.00020565544553208248,-1,104
0.32525634765625,-8.762678681395464e-05,-1,104
0.325225830078125,-2.861245745466867e-05,-1,104
0.3252105712890625,8.947072247522669e-07,1,104
0.32521820068359375,-1.3858875115069225e-05,-1,104
0.3252143859863281,-6.482083945158479e-06,-1,104
0.3252124786376953,-2.7936883604251506e-06,-1,104
0.3252115249633789,-9.494905677254195e-07,-1,104
0.3252110481262207,-2.7391671597598588e-08,-1,104
0.0,0.9056872871356292,1,108
0.5,-0.16727919292541538,-1,108
0.25,0.36920404710510746,1,108
0.375,0.10096242708984637,1,108
0.4375,-0.03315838291778439,-1,108
0.40625,0.0339020220860311,1,108
0.421875,0.0003718195841235783,1,108
0.4296875,-0.016393281666830184,-1,108
0.42578125,-0.008010731041353747,-1,108
0.423828125,-0.0038194557286153064,-1,108
0.4228515625,-0.001723818072246086,-1,108
0.42236328125,-0.0006759992440610318,-1,108
0.422119140625,-0.00015208982996894882,-1,108
0.4219970703125,0.00010986487707742576,1,108
0.42205810546875,-2.1112476445983575e-05,-1,108
0.422027587890625,4.437620031549905e-05,1,108
0.4220428466796875,1.1631861934535692e-05,1,108
0.42205047607421875,-4.740307255390874e-06,-1,108
0.4220466613769531,3.445777339905476e-06,1,108
0.42204856872558594,-6.472649576316769e-07,-1,108
0.42204761505126953,1.3992561911368995e-06,1,108
0.42204809188842773,3.759956164195444e-07,1,108
0.0,0.9933178299292091,1,112
0.5,-0.1385977512290737,-1,112
0.25,0.42736003935006783,1,112
0.375,0.14438114406049718,1,112
0.4375,0.002891696415712186,1,112
0.46875,-0.06785302740668064,-1,112
0.453125,-0.032480665495484784,-1,112
0.4453125,-0.014794484539886632,-1,112
0.44140625,-0.005951394062087445,-1,112
0.439453125,-0.0015298488231878515,-1,112
0.4384765625,0.0006809237962619452,1,112
0.43896484375,-0.0004244625134626201,-1,112
0.438720703125,0.00012823064139944051,1,112
0.4388427734375,-0.00014811593603147877,-1,112
0.43878173828125,-9.942647315908104e-06,-1,112
0.438751220703125,5.914399704165518e-05,1,112
0.4387664794921875,2.4600674862984562e-05,1,112
0.43877410888671875,7.329013773205162e-06,1,112
0.4387779235839844,-1.3068167710184042e-06,-1,112
0.43877601623535156,3.0110985005382673e-06,1,112
0.43877696990966797,8.521408640937977e-07,1,112
0.43877744674682617,-2.2733795379537014e-07,-1,112
