p_noise,trace_witness,label,round
0.07612323760986328,2.210637205063426e-05,-1,24
0.07612276077270508,8.165142452429275e-06,-1,24
0.0,-0.3888181836102269,1,28
0.5,5.895951233829287,-1,28
0.25,4.625584101532277,-1,28
0.125,3.230457476706243,-1,28
0.0625,1.8434201549684237,-1,28
0.03125,0.8562297881314618,-1,28
0.015625,0.2692107514117139,-1,28
0.0078125,-0.05049452989800751,1,28
0.01171875,0.11163020102606835,-1,28
0.009765625,0.031142690337152446,-1,28
0.0087890625,-0.00953134608221215,1,28
0.00927734375,0.010841707783785098,-1,28
0.009033203125,0.0006642032191503666,-1,28
0.0089111328125,-0.0044313141561896086,1,28
0.00897216796875,-0.001882991360155975,1,28
0.009002685546875,-0.0006092530697153348,1,28
0.0090179443359375,2.751032162731648e-05,-1,28
